Timestamp,Temperature,Humidity,Heel_Pressure,Meta_Pressure
2025-04-23 00:43:01,36.039835543897276,57.589469905693186,380,141
2025-04-23 00:43:06,36.249449999325584,50.763851593600556,186,146
2025-04-23 00:43:12,36.601717831396336,57.29560006090905,148,147
2025-04-23 00:43:17,35.42261776482648,57.895974089576384,231,403
2025-04-23 00:43:22,35.549336270876076,56.20659286303465,317,366
2025-04-23 00:43:27,37.88137910235244,66.43198511503873,154,311
2025-04-23 00:43:33,34.53907801729171,41.414837059392674,187,406
2025-04-23 00:43:38,34.75862686904202,49.68308016379872,295,280
2025-04-23 03:01:03,36.00401533858728,46.080253304779475,212,153
